"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"58","122.30875415579317","127.83742544760112","0.02783203125","0.0361328125","0.01953125","2584","0.0001955896278631465","36","0.0001955896278631465","0","0.0001955896278631465","0.0001955896278631465","71:0.001896814106014999;51:0.0013700479849740599","71:68;51:68","71:0.01639699389071453;51:0.004514384415329531","0.02783203125","Yes"
"59","135.83441271372172","178.08714511098145","0.013427734375","0.02392578125","0.0029296875","2584","0.00021951284697134882","36","0.00021951284697134882","0","0.00021951284697134882","0.00021951284697134882","55:0.0019069437717892657;75:0.0014966376946864979","55:68;75:68","55:0.0017676645752369435;75:0.0013884343903376173","0.013427734375","Yes"
"60","150.93204676108732","114.19375289546419","0.0697021484375","0.04833984375","0.091064453125","2584","0.0003893405720029319","36","0.0003893405720029319","0","0.0003893405720029319","0.0003893405720029319","61:0.010210188498622319","61:80","61:0.03809745683599999","0.0697021484375","Yes"
"61","275.79186397751164","257.71249324052314","0.015625","0.05078125","0.01611328125","2584","0.00021195590561399195","36","0.00021195590561399195","0","0.00021195590561399195","0.00021195590561399195","76:0.0022325823045223347;60:0.010210188498622319;62:0.006510354911750504","76:68;60:80;62:68","76:0.002815654432110626;60:0.03809745683599999;62:0.00444695129757583","0.015625","Yes"
"62","133.72231251129722","55.89664307239955","0.3258056640625","0.649169921875","0.00244140625","2584","0.00181171769697674","36","0.00181171769697674","0","0.00181171769697674","0.00181171769697674","61:0.006510354911750504","61:68;63:68","61:0.00444695129757583;63:0.006144049358455472","0.3258056640625","Yes"
"63","122.10004908574066","141.98830509965245","0.1671142578125","0.1064453125","0.227783203125","2584","0.0001880243623050708","36","0.0001880243623050708","0","0.0001880243623050708","0.0001880243623050708","56:0.003188061177120838;64:0.004958441116416551","56:68;62:68;64:68","56:0.003776814400217654;62:0.006144049358455472;64:0.006310758963800178","0.1671142578125","Yes"
"64","301.3138692581988","90.46945226650048","0.0068359375","0.009521484375","0.004150390625","2584","0.000563542659784988","36","0.000563542659784988","0","0.000563542659784988","0.000563542659784988","65:0.004792267230492003;63:0.004958441116416551","65:68;63:68","65:0.005806999546743158;63:0.006310758963800178","0.0068359375","Yes"
"65","297.6098844832452","65.92479399107442","0.0877685546875","0.16455078125","0.010986328125","2584","0.0005232759355222456","36","0.0005232759355222456","0","0.0005232759355222456","0.0005232759355222456","64:0.004792267230492003;66:0.0017011176364833402;77:0.0017991291439374557","64:68;66:68;77:68","64:0.005806999546743158;66:0.0017772157437616065;77:0.0016389929766720268","0.0877685546875","Yes"
"66","156.52499769950975","116.52939736166002","0.0054931640625","0.010498046875","0.00048828125","2584","0.00022943264023920492","36","0.00022943264023920492","0","0.00022943264023920492","0.00022943264023920492","65:0.0017011176364833402;67:0.0014641484268498595","65:68;67:68","65:0.0017772157437616065;67:0.0017353428424078388","0.0054931640625","Yes"
"67","187.35629383614534","92.82428663473259","0.020263671875","0.03369140625","0.0068359375","2584","0.00034622993883415146","36","0.00034622993883415146","0","0.00034622993883415146","0.00034622993883415146","68:0.0031696298689752045;57:0.0030471766970018577;66:0.0014641484268498595","68:68;57:68;66:68","68:0.003564034144104361;57:0.005396201049728627;66:0.0017353428424078388","0.020263671875","Yes"
"68","161.5492224149307","35.50931622585684","0.013916015625","0.023193359375","0.004638671875","2584","0.0008265433194158825","36","0.0008265433194158825","0","0.0008265433194158825","0.0008265433194158825","67:0.0031696298689752045;69:0.0025039434061838173","67:68;69:68","67:0.003564034144104361;69:0.0030090510344067956","0.013916015625","Yes"
