"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"51","194.76876611991307","218.4220387439979","0.199951171875","0.374267578125","0.025634765625","2584","0.00027098645271442787","36","0.00027098645271442787","0","0.00027098645271442787","0.00027098645271442787","50:0.0016517210845233;52:0.002160679591156428;58:0.0014264121380102024","50:68;52:68;58:68","50:0.004276898076491759;52:0.009297403419651323;58:0.004844279398960483","0.199951171875","Yes"
"52","147.49611014517336","121.9490306127508","0.0115966796875","0.02001953125","0.003173828125","2584","0.00023586825744707727","36","0.00023586825744707727","0","0.00023586825744707727","0.00023586825744707727","51:0.002160679591156428;53:0.0032581619766941516","51:68;53:68","51:0.009297403419651323;53:0.004002641232383031","0.0115966796875","Yes"
"53","273.1468982180351","189.29965014111642","0.007568359375","0.009765625","0.00537109375","2584","0.00014569437002514944","36","0.00014569437002514944","0","0.00014569437002514944","0.00014569437002514944","39:0.0025933890413764316;52:0.0032581619766941516;54:0.0015710697210441216","39:68;52:68;54:68","39:0.0019534455606137757;52:0.004002641232383031;54:0.0011624134574365896","0.007568359375","Yes"
"54","285.1337432131004","348.47299065972487","0.005126953125","0.005615234375","0.004638671875","2584","0.00014671891735692415","36","0.00014671891735692415","0","0.00014671891735692415","0.00014671891735692415","53:0.0015710697210441216;55:0.002044947045320683","53:68;55:68","53:0.0011624134574365896;55:0.0016095306493512929","0.005126953125","Yes"
"55","219.9881113641582","70.74140411232895","0.02197265625","0.01953125","0.0244140625","2584","0.00015551399686153673","36","0.00015551399686153673","0","0.00015551399686153673","0.00015551399686153673","59:0.0024618574169298912;54:0.002044947045320683","59:68;54:68","59:0.0019729107566199;54:0.0016095306493512929","0.02197265625","Yes"
"56","189.64582929163365","25.701951201425178","0.0103759765625","0.015869140625","0.0048828125","2584","0.0005360381144006852","36","0.0005360381144006852","0","0.0005360381144006852","0.0005360381144006852","63:0.004015984436592485;43:0.0023031208919153945","63:68;43:68","63:0.0034286988224039028;43:0.0018563885812354075","0.0103759765625","Yes"
"57","176.241921764921","103.62104021158085","0.0125732421875","0.02392578125","0.001220703125","2584","0.0008450600538197848","36","0.0008450600538197848","0","0.0008450600538197848","0.0008450600538197848","47:0.002107979300252305;67:0.004047069031146766","47:68;67:68","47:0.002164972838900908;67:0.00471608614873778","0.0125732421875","Yes"
"58","197.25069420983291","211.8133250332204","0.0394287109375","0.06005859375","0.018798828125","2584","0.00020906363649305905","36","0.00020906363649305905","0","0.00020906363649305905","0.00020906363649305905","71:0.0020897685820613077;51:0.0014264121380102024","71:68;51:68","71:0.0049967478436573065;51:0.004844279398960483","0.0394287109375","Yes"
"59","132.98223835535168","119.74155578662305","0.0093994140625","0.010009765625","0.0087890625","2584","0.00017233163611091588","36","0.00017233163611091588","0","0.00017233163611091588","0.00017233163611091588","55:0.0024618574169298912;75:0.0012501298945051809","55:68;75:68","55:0.0019729107566199;75:0.0016076156989175694","0.0093994140625","Yes"
"60","177.60050038095594","144.59423912518258","0.066162109375","0.056396484375","0.075927734375","2584","0.0003096467233022639","36","0.0003096467233022639","0","0.0003096467233022639","0.0003096467233022639","61:0.006265424145549925","61:80","61:0.024044466166220135","0.066162109375","Yes"
"61","289.54943554524","245.68440350980146","0.02001953125","0.0166015625","0.022216796875","2584","0.00019868427787156565","36","0.00019868427787156565","0","0.00019868427787156565","0.00019868427787156565","76:0.0018561394918935048;60:0.006265424145549925;62:0.006510354911750504","76:68;60:80;62:68","76:0.0018762472023909071;60:0.024044466166220135;62:0.003072749273400621","0.02001953125","Yes"
"62","106.03407904868216","51.93575310216733","0.4754638671875","0.939697265625","0.01123046875","2584","0.0006681925598699966","36","0.0006681925598699966","0","0.0006681925598699966","0.0006681925598699966","61:0.006510354911750504","61:68;63:68","61:0.003072749273400621;63:0.0038593102304031457","0.4754638671875","Yes"
"63","181.4152427250356","124.33456665006585","0.032470703125","0.05322265625","0.01171875","2584","0.0003655515638886548","36","0.0003655515638886548","0","0.0003655515638886548","0.0003655515638886548","56:0.004015984436592485;64:0.006601750602123785","56:68;62:68;64:68","56:0.0034286988224039028;62:0.0038593102304031457;64:0.006060819932967587","0.032470703125","Yes"
"64","206.8253427329704","87.81943787126376","0.010986328125","0.0185546875","0.00341796875","2584","0.0005320042037008609","36","0.0005320042037008609","0","0.0005320042037008609","0.0005320042037008609","65:0.007972926722771306;63:0.006601750602123785","65:68;63:68","65:0.00786879618777353;63:0.006060819932967587","0.010986328125","Yes"
"65","211.03150389556922","67.92304318535864","0.020263671875","0.03759765625","0.0029296875","2584","0.0002041758823573738","36","0.0002041758823573738","0","0.0002041758823573738","0.0002041758823573738","64:0.007972926722771306;66:0.002697804234757323;77:0.0018426387202377104","64:68;66:68;77:68","64:0.00786879618777353;66:0.002515523593811131;77:0.0028295749335238707","0.020263671875","Yes"
"66","134.15988266006738","87.53122312314734","0.00732421875","0.014404296875","0.000244140625","2584","0.00045787262012141235","36","0.00045787262012141235","0","0.00045787262012141235","0.00045787262012141235","65:0.002697804234757323;67:0.002614177315447913","65:68;67:68","65:0.002515523593811131;67:0.0029171713501547902","0.00732421875","Yes"
"67","212.6365456352566","68.97375667487856","0.0401611328125","0.074462890625","0.005859375","2584","0.0002138492982761431","36","0.0002138492982761431","0","0.0002138492982761431","0.0002138492982761431","68:0.00359564087409045;57:0.004047069031146766;66:0.002614177315447913","68:68;57:68;66:68","68:0.0033279079065983985;57:0.00471608614873778;66:0.0029171713501547902","0.0401611328125","Yes"
"68","123.13472949893907","26.41310976135849","0.017822265625","0.032958984375","0.002685546875","2584","0.0005794309085335392","36","0.0005794309085335392","0","0.0005794309085335392","0.0005794309085335392","67:0.00359564087409045;69:0.0025315900963197857","67:68;69:68","67:0.0033279079065983985;69:0.004605710691453713","0.017822265625","Yes"
"69","132.74265328777685","21.97669602184349","0.0784912109375","0.0283203125","0.128662109375","2584","0.00017619306626295522","36","0.00017619306626295522","0","0.00017619306626295522","0.00017619306626295522","78:0.003046809363291658;68:0.0025315900963197857;70:0.0023092280140982746","78:68;68:68;70:80","78:0.0029654168816955206;68:0.004605710691453713;70:0.003158157390471261","0.0784912109375","Yes"
"70","177.87155450516548","22.94075501345449","0.008056640625","0.012451171875","0.003662109375","2584","0.0003341908476795404","36","0.0003341908476795404","0","0.0003341908476795404","0.0003341908476795404","69:0.0023092280140982746;71:0.0020186993989637914","69:80;71:68","69:0.003158157390471261;71:0.0019076268819699371","0.008056640625","Yes"
"71","147.43077352359032","185.70491837081408","0.013427734375","0.025146484375","0.001708984375","2584","0.0001888133470641935","36","0.0001888133470641935","0","0.0001888133470641935","0.0001888133470641935","72:0.004335857630445666;58:0.0020897685820613077;70:0.0020186993989637914","72:68;58:68;70:68","72:0.004229119406435833;58:0.0049967478436573065;70:0.0019076268819699371","0.013427734375","Yes"
"72","148.10716581070244","39.659878092441595","0.01220703125","0.02294921875","0.00146484375","2584","0.000710329099292954","36","0.000710329099292954","0","0.000710329099292954","0.000710329099292954","73:0.0041176606814348204;71:0.004335857630445666","73:68;71:68","73:0.010735050161796933;71:0.004229119406435833","0.01220703125","Yes"
"73","171.75065711580817","153.79445279249137","0.016845703125","0.0322265625","0.00146484375","2584","0.00036116008548330426","36","0.00036116008548330426","0","0.00036116008548330426","0.00036116008548330426","72:0.0041176606814348204;74:0.0028798971374279225;79:0.0020411446518451004","72:68;74:68;79:68","72:0.010735050161796933;74:0.0019798251369089748;79:0.001813275241599882","0.016845703125","Yes"
"74","156.97313244880758","10.558684606056074","0.0137939453125","0.02099609375","0.006591796875","2584","0.0003324059307923353","36","0.0003324059307923353","0","0.0003324059307923353","0.0003324059307923353","73:0.0028798971374279225;75:0.002232504817645503","73:68;75:68","73:0.0019798251369089748;75:0.0016956925014733615","0.0137939453125","Yes"
"75","323.2993645747452","212.83332905026836","0.0054931640625","0.0087890625","0.002197265625","2584","0.00021053305012152284","36","0.00021053305012152284","0","0.00021053305012152284","0.00021053305012152284","59:0.0012501298945051809;74:0.002232504817645503","59:68;74:68","59:0.0016076156989175694;74:0.0016956925014733615","0.0054931640625","Yes"
"76","108.18300662658832","46.17624723743188","0.022216796875","0.030517578125","0.013916015625","2584","0.00024088982147466373","36","0.00024088982147466373","0","0.00024088982147466373","0.00024088982147466373","81:0.004249190416822535;61:0.0018561394918935048","81:68;61:68","81:0.0029657047946967108;61:0.0018762472023909071","0.022216796875","Yes"
"77","281.4332087631044","159.10861002812172","0.006103515625","0.0087890625","0.00341796875","2584","0.00025212538680498937","36","0.00025212538680498937","0","0.00025212538680498937","0.00025212538680498937","85:0.00249548547396522;65:0.0018426387202377104","85:68;65:68","85:0.0021700322458592936;65:0.0028295749335238707","0.006103515625","Yes"
"78","108.9190400654068","109.31605237847968","0.00830078125","0.03369140625","0.0048828125","2584","0.00044292341470080247","36","0.00044292341470080247","0","0.00044292341470080247","0.00044292341470080247","69:0.003046809363291658;89:0.0024720230752019734","69:68;89:68","69:0.0029654168816955206;89:0.0020306266057940614","0.00830078125","Yes"
"79","87.62773234412424","36.56729037924078","0.0772705078125","0.085205078125","0.0693359375","2584","0.0004510225896274736","36","0.0004510225896274736","0","0.0004510225896274736","0.0004510225896274736","93:0.0021244651504750967;73:0.0020411446518451004","93:68;73:68","93:0.003878651091738017;73:0.001813275241599882","0.0772705078125","Yes"
"80","93.95333512714204","35.29840824746357","0.01220703125","0.021484375","0.0029296875","2584","0.00033664103422711316","36","0.00033664103422711316","0","0.00033664103422711316","0.00033664103422711316","81:0.006316774983072426","81:68","81:0.003495542032935034","0.01220703125","Yes"
"81","213.77004093383212","191.95335643554998","0.027099609375","0.03125","0.02294921875","2584","0.0010600819300514576","36","0.0010600819300514576","0","0.0010600819300514576","0.0010600819300514576","80:0.006316774983072426;82:0.15428431771162993;76:0.004249190416822535","80:68;82:68;76:68","80:0.003495542032935034;82:0.25002192856760747;76:0.0029657047946967108","0.027099609375","Yes"
"82","7.308958321101455","6.440762177221647","0.378662109375","0.455322265625","0.302001953125","2584","","36","","0","","","81:0.15428431771162993","81:68;83:68","81:0.25002192856760747;83:0.029073737070370004","0.378662109375","Yes"
"83","191.55515625899739","220.2573812307192","0.175048828125","0.3251953125","0.02490234375","2584","0.00027976305460916207","36","0.00027976305460916207","0","0.00027976305460916207","0.00027976305460916207","96:0.003820665437067744;84:0.0022155907424951937","96:68;82:68;84:68","96:0.002411084827492471;82:0.029073737070370004;84:0.003117627804226808","0.175048828125","Yes"
