"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"31","208.04985237761503","218.59112937885894","0.0682373046875","0.056640625","0.079833984375","1560","0.0002174540049491919","32","0.0002174540049491919","0","0.0002174540049491919","0.0002174540049491919","30:0.003783006530990868;32:0.002199642477579755;18:0.010251488285764832","30:68;32:68;18:68","30:0.001885756585938092;32:0.0020399336999004647;18:0.010877527314897828","0.0682373046875","Yes"
"32","220.80926515346965","144.0134899405239","0.0185546875","0.02734375","0.009765625","1560","0.00020537049606407414","32","0.00020537049606407414","0","0.00020537049606407414","0.00020537049606407414","31:0.002199642477579755;33:0.0016429309659249658","31:68;33:68","31:0.0020399336999004647;33:0.0014976020536660861","0.0185546875","Yes"
"33","183.64740453184532","65.40072129306138","0.0364990234375","0.029052734375","0.0439453125","1560","0.00023620371725698687","32","0.00023620371725698687","0","0.00023620371725698687","0.00023620371725698687","37:0.0018573232657690952;32:0.0016429309659249658","37:88;32:68","37:0.0019230369695083793;32:0.0014976020536660861","0.0364990234375","Yes"
"34","230.86361629681835","103.4238060082418","0.043212890625","0.041259765625","0.045166015625","1560","0.00022554246938709095","32","0.00022554246938709095","0","0.00022554246938709095","0.00022554246938709095","21:0.0027056483926688746;40:0.0023357557131536977","21:68;40:96","21:0.0020894509586141807;40:0.002255814421732838","0.043212890625","Yes"
"35","151.07769697953435","68.16978054371945","0.013427734375","0.01171875","0.01513671875","1560","0.00047371778289735867","32","0.00047371778289735867","0","0.00047371778289735867","0.00047371778289735867","44:0.1532713067901709;25:0.0026542627572514743","44:108;25:108","25:0.00278001301427655","0.013427734375","Yes"
"36","108.04938119388969","152.12780145087905","0.0067138671875","0.00830078125","0.005126953125","1560","0.00038326816768530415","32","0.00038326816768530415","0","0.00038326816768530415","0.00038326816768530415","48:0.001796738886849364;29:0.002156475878764913","48:68;29:68","48:0.0016853040815792142;29:0.0020732832593110817","0.0067138671875","Yes"
"37","177.87771016028023","97.88128163339238","0.0023193359375","0.00390625","0.000732421875","1560","0.0003224719565373253","32","0.0003224719565373253","0","0.0003224719565373253","0.0003224719565373253","33:0.0018573232657690952;52:0.003217571150865961","33:88;52:104","33:0.0019230369695083793;52:0.0029621198185796616","0.0023193359375","Yes"
"38","210.7192965770292","176.5219120661998","0.09033203125","0.076904296875","0.103759765625","1560","0.0003428284218824267","32","0.0003428284218824267","0","0.0003428284218824267","0.0003428284218824267","39:0.0023699369590172714","53:68;39:68","39:0.0022095113735110528","0.09033203125","Yes"
"39","148.70572571913027","179.8836921003336","0.0372314453125","0.02294921875","0.051513671875","1560","0.00028024998724199886","32","0.00028024998724199886","0","0.00028024998724199886","0.00028024998724199886","38:0.0023699369590172714;40:0.002380482543629159","38:68;40:68","38:0.0022095113735110528;40:0.0015787659820695188","0.0372314453125","Yes"
"40","190.41964829645121","193.9233124895937","0.0350341796875","0.01708984375","0.046630859375","1560","0.0002198224361908234","32","0.0002198224361908234","0","0.0002198224361908234","0.0002198224361908234","41:0.17716014600822919;34:0.0023357557131536977;39:0.002380482543629159","41:68;34:96;39:68","41:0.10652229313375036;34:0.002255814421732838;39:0.0015787659820695188","0.0350341796875","Yes"
"41","22.68943426405675","58.25057965828797","0.1070556640625","0.177001953125","0.037109375","1560","0.06965827701858673","32","0.06965827701858673","0","0.06965827701858673","0.06965827701858673","40:0.17716014600822919;42:0.1644897372351824","40:68;42:68","40:0.10652229313375036;42:0.10971318472991975","0.1070556640625","Yes"
"42","279.95984370488156","169.89296713674307","0.134521484375","0.15283203125","0.1162109375","1560","0.0003182686820872132","32","0.0003182686820872132","0","0.0003182686820872132","0.0003182686820872132","41:0.1644897372351824;43:0.0021525636415847815;54:0.0026890133476465683","41:68;43:68;54:80","41:0.10971318472991975;43:0.0017663055055150978;54:0.0021517517269678266","0.134521484375","Yes"
"43","66.84983660273525","63.12071105442952","0.0107421875","0.013916015625","0.007568359375","1560","0.00037899105662311816","32","0.00037899105662311816","0","0.00037899105662311816","0.00037899105662311816","42:0.0021525636415847815;44:0.027211102637628437","42:68;44:68","42:0.0017663055055150978;44:0.025591553687613344","0.0107421875","Yes"
"44","185.61299993229207","43.74704239993827","0.0316162109375","0.028564453125","0.03466796875","1560","0.0013341232224119291","32","0.0013341232224119291","0","0.0013341232224119291","0.0013341232224119291","45:0.03650832879962737;35:0.1532713067901709;43:0.027211102637628437","45:68;35:108;43:68","45:0.02889095090509783;43:0.025591553687613344","0.0316162109375","Yes"
"45","49.55880559122048","64.72273081423232","0.0089111328125","0.01318359375","0.004638671875","1560","0.0005525313138166013","32","0.0005525313138166013","0","0.0005525313138166013","0.0005525313138166013","44:0.03650832879962737;46:0.002930178574674508","44:68;46:68","44:0.02889095090509783;46:0.003309434554495533","0.0089111328125","Yes"
"46","199.1147560292981","132.05221050234235","0.0484619140625","0.052001953125","0.044921875","1560","0.00022729995563492577","32","0.00022729995563492577","0","0.00022729995563492577","0.00022729995563492577","45:0.002930178574674508;47:0.005260349303197187;55:0.001655884385423162","45:68;47:68;55:68","45:0.003309434554495533;47:0.006643238572357657;55:0.0016754558919157003","0.0484619140625","Yes"
